15-19-2019 18:19:40 root:INFO:start main process
15-46-2019 18:46:00 root:INFO:96
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009871/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018777/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012451/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004922/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004293/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102205778/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004358/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011063899732/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014506/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000796/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014648/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001077/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010403/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013906/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389506370020/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102208230/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102205930/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003610/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5014868165724230/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020027464897812/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024728983798/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970569249122/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020021156162983/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022187243779/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766906259/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5014278403305132/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020020700000267/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020021964779492/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023146987605/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000356/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014005/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102210222/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005165/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102207767/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005638/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003693/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014578/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002108/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206635/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002277/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019787/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016054/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010186/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015355/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206334/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004051/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012018/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005022/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004584/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015073/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009244/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010656/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013788/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003067/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013586/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013012/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004699/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000764/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018122/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001588/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009864/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013087/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010379/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011992/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015660/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014285/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014246/
15-46-2019 18:46:00 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009067/
15-46-2019 18:46:01 root:INFO:handling directory page 2
15-46-2019 18:46:01 root:INFO:100
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024100587873/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020020697906291/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020021981556745/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020025528235840/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970751701400/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970660737427/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020026358182704/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970751701399/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020032073204981/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766906261/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970660737435/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970569249658/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020032105778044/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004868/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540057147/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020028302011952/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020025268176739/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020026369723786/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001290/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009201/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008141/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5014439084756828/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003218/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011537938394408/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018801/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014785/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018039/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018273/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001140/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014525/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013680/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019447/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010268/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102207652/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012949/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000354/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015285/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000513/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014364/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003564/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007262/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012681/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000209/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009803/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016546/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017975/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001062/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010612/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540058056/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011923/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012837/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010615/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002993/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012036/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015570/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010441/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001525/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012657/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013620/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009269/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013057/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017422/
15-46-2019 18:46:01 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016374/
15-46-2019 18:46:02 root:INFO:handling directory page 3
15-46-2019 18:46:02 root:INFO:24
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970660737428/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016612386442517/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009667/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020021582014023/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389495337745/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019551/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016515/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102208103/
15-46-2019 18:46:02 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005655/
15-46-2019 18:46:02 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000513/
15-46-2019 18:46:03 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013788/
15-46-2019 18:46:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009803/
15-46-2019 18:46:05 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:05 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013012/
15-46-2019 18:46:06 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:06 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014648/
15-46-2019 18:46:07 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:07 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000354/
15-46-2019 18:46:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020024100587873/
15-46-2019 18:46:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009067/
15-46-2019 18:46:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001062/
15-46-2019 18:46:10 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:10 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020032073204981/
15-46-2019 18:46:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/509821540058056/
15-46-2019 18:46:12 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:12 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005022/
15-46-2019 18:46:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004051/
15-46-2019 18:46:14 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:14 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970766906259/
15-46-2019 18:46:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000011923/
15-46-2019 18:46:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000007262/
15-46-2019 18:46:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102206635/
15-46-2019 18:46:17 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:17 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102208103/
15-46-2019 18:46:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102206334/
15-46-2019 18:46:19 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:19 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020026369723786/
15-46-2019 18:46:20 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:20 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017422/
15-46-2019 18:46:21 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:21 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102205778/
15-46-2019 18:46:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020028302011952/
15-46-2019 18:46:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003693/
15-46-2019 18:46:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010268/
15-46-2019 18:46:24 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:24 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004358/
15-46-2019 18:46:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013906/
15-46-2019 18:46:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018273/
15-46-2019 18:46:27 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:27 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102208230/
15-46-2019 18:46:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001588/
15-46-2019 18:46:29 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:29 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005165/
15-46-2019 18:46:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015285/
15-46-2019 18:46:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011537938394408/
15-46-2019 18:46:32 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:32 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102207767/
15-46-2019 18:46:32 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:32 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012949/
15-46-2019 18:46:33 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:33 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013087/
15-46-2019 18:46:34 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:34 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000019787/
15-46-2019 18:46:35 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:35 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5016389495337745/
15-46-2019 18:46:36 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:36 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013586/
15-46-2019 18:46:37 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:37 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009269/
15-46-2019 18:46:38 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:38 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009667/
15-46-2019 18:46:39 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:39 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003564/
15-46-2019 18:46:40 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:40 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003218/
15-46-2019 18:46:41 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:41 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020023146987605/
15-46-2019 18:46:42 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:42 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015660/
15-46-2019 18:46:43 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:43 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018801/
15-46-2019 18:46:43 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:43 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5014278403305132/
15-46-2019 18:46:44 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:44 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970569249658/
15-46-2019 18:46:45 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:45 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001525/
15-46-2019 18:46:46 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:46 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012036/
15-46-2019 18:46:47 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:47 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010379/
15-46-2019 18:46:47 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:47 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5016612386442517/
15-46-2019 18:46:48 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:48 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005638/
15-46-2019 18:46:49 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:49 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020025528235840/
15-46-2019 18:46:50 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:50 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970660737427/
15-46-2019 18:46:50 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:50 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002277/
15-46-2019 18:46:51 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:51 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000011992/
15-46-2019 18:46:52 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:52 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010403/
15-46-2019 18:46:53 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:53 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000796/
15-46-2019 18:46:54 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:54 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020021964779492/
15-46-2019 18:46:54 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:54 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012657/
15-46-2019 18:46:55 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:55 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018122/
15-46-2019 18:46:56 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:56 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020021156162983/
15-46-2019 18:46:57 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:57 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015570/
15-46-2019 18:46:58 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:58 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013680/
15-46-2019 18:46:58 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:58 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010186/
15-46-2019 18:46:59 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-46-2019 18:46:59 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000019551/
15-47-2019 18:47:00 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012018/
15-47-2019 18:47:01 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:01 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020024728983798/
15-47-2019 18:47:02 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:02 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016374/
15-47-2019 18:47:03 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020026358182704/
15-47-2019 18:47:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020020700000267/
15-47-2019 18:47:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-47-2019 18:47:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005655/
15-47-2019 18:47:05 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
